INGRESO_BIN,CALIF_FINAL,EDAD,N_INTENTOS,TIEMPO_DESDE_EGRESO,CALIF_PROMEDIO_HIST,HA_INGRESADO_ANTES,PUNTAJE_MINEDU,ES_MIGRANTE,NIVEL_DIFICULTAD,COLEGIO_TIPO_GESTION,EGRESADO_RECIENTE_BIN,FACULTAD_COD,SEXO_COD,ANIO_POSTULA,ASISTENCIA,PARCIAL_1,PARCIAL_2
0,3.733,18.0,1,2,0.0,0,6.4,0,3,0,0,11,1,2020,0.76,6.8,8.2
1,13.94,19.0,1,4,0.0,0,6.900994407311418,0,4,0,0,5,1,2018,0.95,17.0,16.1
0,6.011,18.0,1,2,0.0,0,6.85,0,3,1,0,11,1,2023,1.0,6.3,7.6
0,6.98,19.0,2,3,6.010999999999999,0,6.85,0,3,0,0,11,1,2024,1.0,13.5,14.0
1,12.875,19.0,1,3,0.0,0,6.85,0,3,0,0,0,1,2020,0.91,15.1,13.3
0,4.08,18.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.94,8.3,8.1
0,9.162,17.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.79,9.7,8.9
1,13.709,18.0,2,2,9.162000000000003,0,7.1,0,5,0,0,4,1,2024,0.97,19.1,20.0
0,7.007,18.0,1,2,0.0,0,7.9,0,3,0,0,11,0,2017,1.0,5.8,6.0
0,0.364,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,1.0,12.3,10.4
0,4.246,18.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.81,9.4,10.7
0,10.412,19.0,2,2,4.246,0,7.0,0,3,0,0,11,1,2022,0.6,6.9,7.5
0,0.0,18.0,1,1,0.0,0,7.1,0,3,1,1,11,1,2023,1.0,10.6,11.0
1,16.185,19.0,1,2,0.0,0,7.9,0,5,0,0,4,1,2017,1.0,20.0,20.0
0,2.381,19.0,1,2,0.0,0,7.7,0,3,0,0,11,1,2022,0.62,9.6,11.2
0,7.106,18.0,1,1,0.0,0,7.1,0,3,0,1,11,0,2023,0.94,8.4,8.2
0,8.736,19.0,2,2,7.106,0,7.1,0,3,0,0,11,0,2024,1.0,9.7,11.1
0,9.295,20.0,3,3,7.921,0,7.1,0,3,0,0,11,0,2025,0.93,11.1,11.1
0,8.676,18.0,1,2,0.0,0,6.900994407311418,1,3,0,0,11,1,2020,0.73,13.4,13.2
0,0.0,19.0,2,3,8.676,0,6.900994407311418,1,3,0,0,11,1,2021,0.93,6.3,4.6
0,10.094,19.0,3,3,4.338,0,6.900994407311418,0,3,0,0,11,1,2021,0.87,14.7,14.0
0,10.749,20.0,4,4,6.256666666666665,0,6.900994407311418,0,3,0,0,11,1,2022,0.66,4.5,5.8
0,3.591,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,1.0,9.0,9.7
0,7.851,19.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2019,0.76,10.9,11.4
0,6.45,20.0,2,1,7.851,0,6.7,0,3,0,1,11,1,2020,0.63,10.1,10.7
1,13.184,18.0,1,1,0.0,0,6.7,0,2,0,1,8,1,2020,0.99,12.0,12.0
0,0.0,19.0,1,2,0.0,0,4.5,1,3,0,0,11,1,2021,0.8,8.9,8.4
0,1.115,19.0,1,3,0.0,0,6.4,0,3,0,0,11,0,2021,0.83,8.2,7.4
0,6.366,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.91,7.9,7.5
0,6.937,19.0,2,3,6.3660000000000005,0,6.7,0,3,0,0,11,1,2022,0.79,11.5,11.7
1,13.495,19.0,3,3,6.6514999999999995,0,6.7,0,5,0,0,1,1,2022,0.98,17.8,17.0
0,0.764,18.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.73,7.7,7.7
0,4.108,21.0,1,4,0.0,0,6.900994407311418,1,3,0,0,11,1,2016,0.86,11.6,11.7
0,3.566,22.0,2,5,4.108,0,6.900994407311418,1,3,0,0,11,1,2017,0.76,10.2,10.0
0,3.711,22.0,3,5,3.8369999999999997,0,6.900994407311418,1,3,0,0,11,1,2017,0.5,11.4,9.8
0,0.972,18.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,1,2019,0.54,11.0,9.9
0,2.692,19.0,2,2,0.972,0,6.900994407311418,1,3,0,0,11,1,2020,0.76,7.3,7.2
0,0.339,19.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.78,8.0,5.9
0,8.827,17.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,1,2024,0.87,11.3,12.3
0,8.801,18.0,2,2,8.827,0,7.1499999999999995,0,3,0,0,11,1,2025,0.54,10.9,12.2
0,9.339,21.0,1,5,0.0,0,7.9,0,3,0,0,11,1,2018,0.74,9.3,10.2
0,2.136,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.78,9.7,10.0
0,5.829,19.0,2,3,2.136,0,7.9,0,3,0,0,11,1,2019,0.84,12.6,11.4
0,6.013,19.0,3,3,3.9825,0,7.9,0,3,0,0,11,1,2019,1.0,7.9,8.2
0,7.768,20.0,4,4,4.659333333333333,0,7.9,0,3,0,0,11,1,2020,0.83,10.8,12.2
0,1.397,21.0,5,5,5.4365000000000006,0,7.9,0,3,1,0,11,1,2021,0.6,8.9,7.8
0,8.092,18.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,0.96,8.9,11.4
0,9.915,19.0,2,2,8.091999999999999,0,7.1,0,3,0,0,11,1,2024,0.99,12.1,13.0
0,11.211,19.0,3,2,9.003499999999999,0,7.1,0,3,0,0,11,1,2024,0.65,11.5,10.4
1,12.957,20.0,4,3,9.739333333333333,0,7.1,0,5,0,0,6,1,2025,0.99,20.0,19.3
0,3.182,17.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,1,2024,0.86,12.7,12.2
0,12.748,17.0,2,1,3.1820000000000004,0,7.1499999999999995,0,3,0,1,11,1,2024,1.0,9.5,9.4
0,1.274,19.0,1,3,0.0,0,6.4,0,3,0,0,11,1,2021,1.0,11.1,10.7
1,5.636,20.0,2,4,1.274,0,6.4,0,5,0,0,4,1,2022,1.0,20.0,17.2
0,0.153,18.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.72,10.2,8.9
0,4.704,19.0,2,2,0.15299999999999958,0,6.85,1,3,0,0,11,1,2023,1.0,9.1,9.1
0,6.313,20.0,3,3,2.428499999999999,0,6.85,1,3,0,0,11,1,2024,0.79,9.6,9.8
1,11.059,20.0,4,3,3.723333333333333,0,6.900994407311418,0,3,0,0,10,1,2024,0.98,15.3,16.2
0,3.755,17.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2018,0.89,7.4,6.7
1,16.946,17.0,1,1,0.0,0,6.85,0,5,0,1,1,0,2018,0.92,19.7,19.8
1,10.967,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,0,0,2024,1.0,15.8,15.8
0,0.402,17.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,1.0,6.4,5.5
0,6.521,18.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.86,12.3,12.9
0,9.3,19.0,2,2,6.521000000000001,0,7.0,0,3,0,0,11,1,2022,1.0,11.4,11.9
1,9.826,19.0,3,2,7.910500000000001,0,7.0,0,5,0,0,4,1,2022,0.97,17.8,20.0
0,10.761,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2016,0.82,11.0,12.0
0,1.585,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.66,9.4,7.8
0,0.0,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.6,7.2,8.1
0,6.052,21.0,1,5,0.0,0,6.900994407311418,1,3,0,0,11,1,2017,0.5,9.6,8.2
0,9.695,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2018,0.8,7.7,9.2
0,10.184,22.0,2,5,9.694999999999999,0,7.9,0,3,0,0,11,1,2020,0.87,11.8,11.5
0,5.019,18.0,1,2,0.0,0,7.9,0,3,1,0,11,0,2018,0.63,9.0,9.3
0,6.53,19.0,2,3,5.018999999999999,0,7.9,0,3,0,0,11,0,2019,0.78,7.3,8.7
0,2.046,19.0,3,3,5.774500000000001,0,7.9,0,3,0,0,11,0,2019,0.88,8.6,9.1
0,1.429,18.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,0,2024,0.68,10.4,11.2
0,2.065,17.0,1,1,0.0,0,7.6,1,3,0,1,11,1,2019,0.8,8.0,7.3
0,14.964,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.8,7.3,6.4
0,6.126,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.5,10.0,10.0
0,9.295,19.0,2,3,6.1259999999999994,0,7.9,0,3,0,0,11,1,2018,0.54,10.0,10.7
0,4.342,19.0,1,3,0.0,0,7.0,0,3,0,0,11,1,2023,0.99,8.1,8.0
0,0.601,20.0,2,3,4.342,0,6.85,0,3,0,0,11,1,2024,0.75,8.2,9.9
0,1.576,18.0,1,2,0.0,0,6.4,0,3,1,0,11,0,2020,0.78,10.0,10.5
0,0.0,19.0,2,3,1.576,0,6.4,0,3,1,0,11,0,2021,0.78,5.8,5.5
0,4.265,19.0,1,2,0.0,0,3.4,0,3,0,0,11,1,2024,0.59,5.9,5.7
0,7.327,18.0,1,2,0.0,0,6.85,0,3,1,0,11,1,2019,0.86,7.6,7.1
0,9.473,18.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,1,2024,0.87,8.9,9.3
0,5.016,18.0,1,1,0.0,0,7.1,0,3,0,1,11,0,2023,0.55,10.2,9.8
0,0.0,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.87,13.1,13.3
0,11.869,20.0,1,4,0.0,0,7.9,0,3,0,0,11,1,2018,0.77,11.5,13.1
1,13.342,20.0,2,4,11.868999999999998,0,7.9,0,4,0,0,5,1,2018,0.95,18.6,19.1
0,7.292,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.79,9.4,9.3
0,12.937,18.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.87,6.9,6.7
0,14.537,20.0,1,4,0.0,0,7.9,0,3,0,0,11,1,2017,0.85,9.4,10.7
1,16.304,20.0,2,4,14.537000000000003,0,7.9,0,5,0,0,1,1,2017,0.97,17.3,17.7
0,9.242,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2016,0.86,10.2,11.0
0,0.509,18.0,1,2,0.0,0,7.1,1,3,0,0,11,1,2024,0.74,7.3,6.8
0,3.489,18.0,1,2,0.0,0,7.0,0,3,0,0,11,1,2022,0.85,10.7,9.4
0,10.681,19.0,2,3,3.488999999999999,0,7.0,0,3,0,0,11,1,2023,0.82,13.2,14.5
0,12.061,20.0,3,4,7.085000000000001,0,7.0,0,3,0,0,11,1,2024,0.92,9.1,10.2
0,11.825,20.0,4,3,8.743666666666666,0,6.85,0,3,0,0,11,1,2024,0.67,10.4,9.3
0,13.246,21.0,5,4,9.514,0,6.85,0,3,0,0,11,1,2025,0.86,11.1,12.0
0,1.485,19.0,1,2,0.0,0,6.900994407311418,0,3,1,0,11,1,2023,0.81,8.4,9.8
0,3.882,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.77,10.0,9.6
0,3.801,18.0,2,1,3.8819999999999997,0,6.85,0,3,0,1,11,1,2018,1.0,9.4,9.4
0,1.791,18.0,3,2,3.8415,0,7.9,0,3,0,0,11,1,2018,0.89,9.6,11.6
0,3.696,19.0,4,3,3.158,0,7.9,0,3,0,0,11,1,2019,0.72,7.5,8.7
0,11.31,20.0,5,4,3.2925,0,7.9,0,3,0,0,11,1,2020,0.77,9.5,8.7
0,0.0,21.0,6,5,4.896,0,7.9,0,3,0,0,11,1,2021,0.69,10.6,10.0
0,9.266,19.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.8,13.0,12.8
1,13.019,19.0,1,2,0.0,0,7.9,0,2,0,0,7,1,2017,0.95,13.3,13.6
0,1.107,19.0,1,2,0.0,0,7.1499999999999995,0,3,0,0,11,1,2025,0.86,14.8,15.3
0,11.828,19.0,1,3,0.0,0,6.900994407311418,1,3,0,0,11,1,2025,1.0,7.5,6.2
0,0.0,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.84,11.6,11.0
0,9.192,20.0,1,3,0.0,0,6.85,0,3,0,0,11,1,2020,0.78,9.9,8.0
0,4.175,19.0,1,2,0.0,0,7.1499999999999995,0,3,0,0,11,1,2025,0.79,14.9,15.6
0,11.288,18.0,1,1,0.0,0,6.85,0,3,1,1,11,1,2022,0.9,7.4,7.4
1,13.918,19.0,2,2,11.288,0,6.85,0,5,1,0,4,1,2023,0.95,20.0,20.0
0,1.612,18.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.7,7.9,7.5
0,12.349,19.0,2,2,1.612,0,7.9,0,3,0,0,11,1,2017,0.67,4.1,3.9
1,14.417,20.0,3,3,6.9805,0,7.9,0,4,0,0,3,1,2018,1.0,17.6,18.0
0,3.96,19.0,1,3,0.0,0,6.85,0,3,0,0,11,0,2024,0.85,10.3,9.2
0,3.67,20.0,2,4,3.96,0,6.85,0,3,0,0,11,0,2025,1.0,14.1,11.5
0,1.403,20.0,1,3,0.0,0,6.900994407311418,0,3,0,0,11,1,2017,0.76,7.2,6.3
0,2.554,19.0,1,3,0.0,0,1.2,1,3,0,0,11,1,2024,0.86,10.6,10.9
0,13.755,18.0,1,1,0.0,0,8.4,1,3,0,1,11,1,2016,1.0,6.1,4.9
1,15.713,19.0,2,2,13.755,0,8.4,1,5,0,0,6,1,2017,0.93,16.7,17.2
0,8.346,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2017,0.56,8.2,9.2
0,9.63,18.0,2,2,8.345999999999998,0,7.9,0,3,0,0,11,1,2018,0.62,5.1,3.1
0,10.648,18.0,3,2,8.988000000000001,0,7.9,0,3,0,0,11,1,2018,0.81,12.8,11.3
0,12.742,19.0,4,3,9.541333333333332,0,7.9,0,3,0,0,11,1,2019,0.72,9.1,7.6
0,9.666,21.0,1,4,0.0,0,6.900994407311418,0,3,1,0,11,1,2023,0.96,12.5,12.1
0,11.604,22.0,2,5,9.666,0,6.900994407311418,0,3,1,0,11,1,2024,0.74,5.4,5.3
1,12.971,22.0,3,5,10.635,0,6.900994407311418,0,5,0,0,6,1,2024,0.93,18.9,20.0
0,5.239,18.0,1,1,0.0,0,7.0,0,3,0,1,11,0,2021,0.71,9.4,8.1
0,3.346,19.0,2,2,5.239000000000001,0,7.0,0,3,0,0,11,0,2022,0.81,9.5,9.5
0,2.001,20.0,1,4,0.0,0,6.85,0,3,0,0,11,1,2021,0.86,8.3,5.6
0,8.786,17.0,1,1,0.0,0,6.900994407311418,0,3,0,1,11,1,2023,0.8,11.0,9.9
0,5.253,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.74,6.7,5.4
0,1.836,19.0,1,3,0.0,0,4.0,0,3,0,0,11,1,2022,0.59,9.0,6.9
0,0.0,17.0,1,1,0.0,0,6.900994407311418,1,3,0,1,11,0,2017,0.55,9.7,10.5
0,5.31,18.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.76,10.7,10.0
0,13.051,20.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2016,0.63,11.2,11.4
0,13.397,21.0,2,4,13.051,0,7.9,0,3,0,0,11,1,2017,0.85,6.6,5.2
1,14.465,21.0,3,4,13.223999999999998,0,7.9,0,4,0,0,5,1,2017,0.92,17.4,18.6
0,11.574,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.7,12.6,11.6
1,12.652,19.0,2,3,11.574,0,6.85,0,4,0,0,5,1,2024,0.95,15.0,16.1
0,9.773,21.0,1,5,0.0,0,7.9,0,3,0,0,11,0,2021,0.78,7.5,8.6
1,13.755,18.0,1,1,0.0,0,7.1,0,4,0,1,5,1,2023,0.98,15.2,13.6
0,6.777,20.0,1,3,0.0,0,6.900994407311418,0,3,0,0,11,1,2024,0.86,14.6,14.7
0,0.0,19.0,1,3,0.0,0,7.1,0,3,0,0,11,1,2025,0.85,13.8,14.0
0,3.065,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.71,8.8,8.4
0,3.765,19.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.7,11.8,11.0
0,1.86,20.0,2,4,3.7649999999999997,0,7.9,0,3,0,0,11,1,2019,1.0,11.0,10.2
0,0.0,20.0,3,4,2.8125,0,7.9,0,3,0,0,11,1,2019,0.9,12.8,11.3
0,8.594,18.0,1,2,0.0,0,7.0,0,3,1,0,11,1,2022,0.99,12.0,11.1
1,11.345,18.0,2,2,8.594,0,7.0,0,4,1,0,3,1,2022,0.97,18.1,18.7
0,7.505,18.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.83,6.4,5.9
0,8.417,19.0,2,3,7.505000000000001,0,6.7,0,3,0,0,11,1,2022,0.79,4.3,3.7
1,13.214,19.0,3,3,7.960999999999999,0,6.7,0,5,0,0,6,1,2022,0.95,19.0,20.0
0,4.838,18.0,1,1,0.0,0,7.1,0,3,1,1,11,1,2023,0.55,11.2,10.0
0,7.688,19.0,2,2,4.838,0,7.1,0,3,1,0,11,1,2024,0.69,13.2,12.1
0,2.296,19.0,3,3,6.263,0,6.85,0,3,1,0,11,1,2024,0.94,9.6,7.7
0,2.327,20.0,4,3,4.940666666666667,0,7.1,0,3,0,0,11,1,2025,0.84,13.5,13.4
0,0.834,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.93,5.9,5.4
0,7.43,18.0,1,2,0.0,0,6.85,0,3,1,0,11,1,2023,0.84,5.1,7.0
1,10.786,19.0,2,3,7.4300000000000015,0,6.85,0,3,1,0,10,1,2024,0.93,14.9,14.3
0,12.614,19.0,1,2,0.0,0,2.6,0,3,0,0,11,1,2022,0.83,10.4,11.0
0,0.257,18.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2022,0.82,9.3,8.4
0,7.196,18.0,1,1,0.0,0,4.8,0,3,0,1,11,1,2024,0.87,4.2,5.0
1,10.525,18.0,2,1,7.196,0,4.8,0,3,0,1,11,1,2024,0.96,14.2,15.7
0,3.605,18.0,1,2,0.0,0,7.6,0,3,0,0,11,1,2023,1.0,6.1,5.6
0,4.033,18.0,2,2,3.6049999999999995,0,7.6,0,3,0,0,11,1,2023,0.78,11.1,10.9
0,2.671,19.0,3,3,3.819000000000001,0,7.6,0,3,0,0,11,1,2024,0.72,10.3,10.1
0,0.861,19.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2018,0.97,7.1,7.3
0,6.141,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2017,0.86,8.1,9.1
0,10.528,20.0,2,4,6.141,0,7.9,0,3,0,0,11,1,2018,0.56,6.8,6.1
0,4.638,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,1,2019,1.0,9.2,10.3
0,6.426,19.0,2,3,4.638,0,6.900994407311418,0,3,0,0,11,1,2020,1.0,11.8,12.0
0,0.642,20.0,3,4,5.532,0,6.900994407311418,0,3,0,0,11,1,2021,1.0,6.9,8.5
0,8.635,20.0,4,4,3.9020000000000006,0,6.900994407311418,0,3,0,0,11,1,2021,0.83,10.7,11.0
0,5.34,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,0.65,8.1,6.7
0,5.025,17.0,1,1,0.0,0,4.8,0,3,0,1,11,0,2024,0.63,7.4,8.1
0,7.775,17.0,2,1,5.025,0,4.8,0,3,0,1,11,0,2024,0.91,9.1,9.1
0,8.415,18.0,3,2,6.4,0,4.8,0,3,0,0,11,0,2025,0.8,6.8,6.5
0,7.704,18.0,1,2,0.0,0,7.9,0,3,0,0,11,1,2018,0.73,8.0,8.5
0,10.653,18.0,2,2,7.703999999999999,0,7.9,0,3,0,0,11,1,2018,0.77,6.4,5.6
0,12.347,19.0,3,3,9.1785,0,7.9,0,3,1,0,11,1,2019,0.75,14.3,14.1
0,5.628,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.7,9.5,9.0
0,7.348,18.0,2,2,5.627999999999999,0,7.0,0,3,0,0,11,1,2022,0.8,7.7,8.3
0,4.65,18.0,3,2,6.488,0,7.0,0,3,0,0,11,1,2022,0.77,9.9,9.6
0,10.679,17.0,1,1,0.0,0,5.3,1,3,0,1,11,0,2021,0.9,9.1,9.3
0,1.93,19.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,1.0,8.8,9.0
0,4.827,18.0,1,1,0.0,0,4.3,0,3,0,1,11,1,2021,0.55,10.9,11.4
0,10.344,20.0,2,3,4.827,0,4.3,1,3,0,0,11,1,2023,0.58,11.3,10.8
0,9.339,19.0,1,3,0.0,0,6.85,0,3,0,0,11,1,2024,0.81,8.1,9.3
0,6.622,19.0,2,3,9.339,0,6.85,0,3,0,0,11,1,2024,0.76,8.0,9.0
1,10.195,20.0,3,4,7.980499999999999,0,6.85,0,2,0,0,9,1,2025,0.98,12.4,14.3
0,13.638,20.0,1,4,0.0,0,7.9,0,3,1,0,11,1,2019,0.75,3.6,2.7
0,8.656,17.0,1,1,0.0,0,7.1,0,3,0,1,11,1,2023,1.0,5.6,5.8
0,11.324,18.0,2,2,8.656,0,7.1,0,3,0,0,11,1,2024,0.67,12.8,11.2
1,12.896,18.0,3,2,9.990000000000002,0,7.1,0,3,0,0,11,1,2024,0.95,13.0,11.9
0,3.84,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,1.0,10.2,9.2
0,3.935,20.0,2,4,3.8400000000000003,0,7.9,0,3,0,0,11,1,2020,0.88,17.1,17.9
0,0.663,21.0,3,5,3.8875,0,7.9,0,3,0,0,11,1,2021,0.72,12.2,12.5
0,3.724,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,1,2016,0.96,9.9,9.4
0,0.611,19.0,2,3,3.724,0,6.900994407311418,0,3,0,0,11,1,2017,0.87,7.5,6.2
0,9.009,18.0,1,2,0.0,0,6.85,0,3,0,0,11,1,2023,0.5,5.8,6.3
1,13.31,19.0,2,3,9.009000000000002,0,6.85,0,4,0,0,3,1,2024,0.93,19.5,19.0
0,0.484,17.0,1,1,0.0,0,7.0,0,3,0,1,11,0,2021,0.89,6.7,6.5
0,4.964,18.0,1,2,0.0,0,6.900994407311418,0,3,0,0,11,0,2020,0.97,13.6,13.7
0,5.441,17.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,0,2024,0.95,11.6,12.1
1,7.243,18.0,2,2,5.441000000000001,0,7.1499999999999995,0,2,0,0,8,0,2025,0.99,13.8,14.1
1,12.029,17.0,1,1,0.0,0,6.95,0,2,0,1,7,1,2025,0.93,13.4,14.9
0,3.172,18.0,1,2,0.0,0,6.900994407311418,0,3,1,0,11,1,2016,0.83,9.6,7.8
0,9.12,19.0,1,3,0.0,0,7.9,0,3,0,0,11,0,2019,0.81,7.2,6.7
0,10.694,20.0,2,4,9.12,0,7.9,0,3,0,0,11,0,2020,0.81,13.2,14.3
0,0.0,21.0,3,5,9.907,0,7.9,0,3,1,0,11,0,2021,0.85,10.7,12.8
0,7.921,18.0,1,2,0.0,0,6.7,0,3,0,0,11,0,2021,0.91,6.8,8.0
0,3.083,21.0,1,5,0.0,0,6.7,0,3,0,0,11,1,2024,0.67,8.9,9.4
0,3.042,16.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.71,5.9,6.8
1,12.274,19.0,1,3,0.0,0,4.6,1,5,0,0,6,1,2023,0.94,20.0,20.0
0,2.262,17.0,1,1,0.0,0,6.85,0,3,0,1,11,0,2022,0.65,14.2,14.8
0,0.0,19.0,1,2,0.0,0,4.2,1,3,0,0,11,1,2024,0.69,5.9,4.9
1,15.0,19.0,1,3,0.0,0,7.9,0,2,0,0,9,1,2018,0.99,14.3,14.5
0,1.894,19.0,1,2,0.0,0,6.7,0,3,0,0,11,1,2021,0.76,7.8,7.3
0,1.583,21.0,1,4,0.0,0,6.85,0,3,0,0,11,1,2021,0.82,8.2,8.7
1,10.734,21.0,2,4,1.5830000000000002,0,6.85,0,2,0,0,8,1,2021,0.97,13.2,12.7
0,4.45,17.0,1,1,0.0,0,6.85,0,3,0,1,11,1,2018,1.0,7.2,7.3
0,0.0,19.0,1,1,0.0,0,7.1499999999999995,0,3,0,1,11,1,2024,0.79,9.5,8.5
0,7.025,18.0,1,1,0.0,0,7.0,0,3,1,1,11,0,2021,0.92,7.3,7.0
1,14.437,17.0,1,1,0.0,0,7.1,0,5,1,1,1,1,2023,0.95,18.6,19.8
0,1.581,18.0,1,2,0.0,0,7.0,0,3,0,0,11,0,2022,0.97,9.3,7.4
0,1.37,18.0,2,2,1.581,0,7.0,0,3,0,0,11,0,2022,0.59,8.8,8.9
0,2.597,19.0,3,3,1.4755,0,7.0,0,3,0,0,11,0,2023,0.93,7.1,8.5
0,1.292,19.0,4,3,1.8493333333333333,0,7.0,0,3,0,0,11,0,2023,1.0,8.0,8.9
1,14.3,18.0,1,1,0.0,0,7.1499999999999995,0,5,0,1,1,1,2024,1.0,20.0,20.0
0,0.0,18.0,1,2,0.0,0,7.1499999999999995,0,3,1,0,11,0,2025,0.59,10.7,11.4
0,3.911,18.0,1,2,0.0,0,7.1499999999999995,0,3,0,0,11,1,2025,0.94,7.0,6.2
0,0.356,19.0,1,2,0.0,0,3.2,1,3,0,0,11,0,2017,0.76,9.6,10.4
0,2.833,19.0,1,3,0.0,0,7.9,0,3,0,0,11,1,2019,0.8,11.3,12.5
0,10.759,19.0,2,3,2.833,0,7.9,0,3,0,0,11,1,2019,0.93,5.2,5.5
0,0.295,20.0,1,3,0.0,0,7.9,0,3,1,0,11,1,2019,0.73,7.7,6.7
0,0.494,20.0,2,3,0.29499999999999993,0,7.9,0,3,0,0,11,1,2019,0.68,10.8,9.7
0,0.0,21.0,3,4,0.39449999999999996,0,7.9,0,3,1,0,11,1,2020,1.0,7.5,8.3
0,2.182,17.0,1,1,0.0,0,7.0,0,3,0,1,11,1,2021,0.92,4.9,7.4
0,3.407,19.0,1,3,0.0,0,6.7,0,3,0,0,11,0,2022,0.5,5.3,5.4
0,7.99,17.0,1,1,0.0,0,7.9,0,3,0,1,11,1,2016,1.0,9.5,10.4
0,8.726,18.0,2,2,7.99,0,7.9,0,3,0,0,11,1,2017,0.99,10.0,7.1
0,9.459,18.0,3,2,8.358,0,7.9,0,3,0,0,11,1,2017,0.53,7.1,7.8
0,9.601,19.0,4,3,8.725000000000001,0,7.9,0,3,0,0,11,1,2018,0.91,11.0,10.5
0,9.841,19.0,5,3,8.944,0,7.9,0,3,0,0,11,1,2018,0.5,5.2,7.2
0,10.911,20.0,6,4,9.1234,0,7.9,0,3,0,0,11,1,2019,0.8,9.2,10.0
0,9.613,20.0,7,4,9.421333333333335,0,7.9,0,3,0,0,11,1,2019,0.76,6.4,6.5
0,10.874,21.0,8,5,9.448714285714287,0,7.9,0,3,0,0,11,1,2020,0.89,7.8,7.2
0,3.215,18.0,1,1,0.0,0,6.900994407311418,1,3,1,1,11,1,2022,0.82,8.4,7.6
0,9.893,18.0,1,1,0.0,0,4.8,0,3,0,1,11,1,2024,0.87,11.9,13.1
0,12.457,20.0,1,4,0.0,0,6.900994407311418,1,3,0,0,11,0,2025,0.84,8.0,9.0
0,8.085,20.0,1,3,0.0,0,3.7,1,3,0,0,11,1,2016,0.62,11.5,11.8
0,5.392,21.0,2,4,8.085,0,3.7,1,3,0,0,11,1,2017,0.72,6.6,7.4
0,10.268,22.0,3,5,6.7385,0,3.7,1,3,0,0,11,1,2018,1.0,10.7,11.3
0,1.543,18.0,1,2,0.0,0,2.2,1,3,0,0,11,1,2019,0.63,7.4,7.3
